wealth - salary,wealth - investment gain,wealth - rental income,wealth - business revenue,wealth - inheritance,wealth - others,fund - salary,fund - investment gain,fund - rental income,fund - business revenue,fund - inheritance,fund - others,Age,Occupation,Industry,speed_of_payment,Income,Adjusted Income,Annual Income,Adjusted Annual Income,Income Multiplier Based on Age,Wealth Indicator,Net Worth,Proposed Subscription Amount,Net Worth / Total Commitment,Income / Total Commitment
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,26,33 Business & Administration Associate Professionals,Business & Administration,31,7279,7279,87348,87348,1.5,50000,181022,13000,13.92476923076923,6.719076923076923
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,26,"71 Building & Related Trades Workers, Excluding Electricians",Unknown Industry,38,3601.92,3601.92,43223.04,43223.04,1.5,50000,114834.56,8000,14.35432,5.40288
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,43 Numerical & Material-Recording Clerks,Clerical Support,44,4506,4506,54072,54072,2,50000,158144,11000,14.376727272727273,4.915636363636364
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35,21 Science & Engineering Professionals,Science & Engineering,58,8639.4,8639.4,103672.8,103672.8,2,50000,257345.6,17000,15.137976470588235,6.0984
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,36,33 Business & Administration Associate Professionals,Business & Administration,41,5164,5164,61968,61968,2,50000,173936,11000,15.812363636363637,5.633454545454545
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38,33 Business & Administration Associate Professionals,Business & Administration,42,6835,6835,82020,82020,2,50000,214040,13000,16.464615384615385,6.309230769230769
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,43,24 Business & Administration Professionals,Business & Administration,39,9468,9468,113616,113616,3,50000,390848,22000,17.765818181818183,5.164363636363636
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,20,7955.22,7955.22,95462.64,95462.64,1.5,50000,193193.96,15000,12.879597333333333,6.364176
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,29,21 Science & Engineering Professionals,Science & Engineering,39,5525.19,5525.19,66302.28,66302.28,1.5,50000,149453.41999999998,11000,13.586674545454544,6.02748
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,71,36 Teaching Associate Professionals,Unknown Industry,40,4676.969999999999,0,56123.63999999999,0,2,50000,162247.27999999997,5000,32.44945599999999,11.224727999999999
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,69,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,64,5560.000000000001,0,66720.00000000001,0,3.5,50000,283520.00000000006,9000,31.50222222222223,7.413333333333335
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,49,21 Science & Engineering Professionals,Science & Engineering,38,10047.17,10047.17,120566.04,120566.04,3,50000,411698.12,21000,19.60467238095238,5.7412399999999995
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,63,21 Science & Engineering Professionals,Science & Engineering,43,7777.84,7777.84,93334.08,93334.08,3.5,50000,376669.28,14000,26.904948571428573,6.66672
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,30,X1 - X5 Workers Not Elsewhere Classified,Unknown Industry,39,4061,4061,48732,48732,2,50000,147464,10000,14.7464,4.8732
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,57,24 Business & Administration Professionals,Business & Administration,28,8069,8069,96828,96828,4,50000,437312,19000,23.01642105263158,5.096210526315789
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,66,91 Cleaners & Related Workers,Unknown Industry,51,5804.48,2902.24,69653.76,34826.88,3.5,50000,293788.16,10000,29.378815999999997,6.965375999999999
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,66,"96 Waste Collection, Recycling & Material Recovery Workers & Other Elementary Workers",Unknown Industry,47,6786.4,3393.2,81436.79999999999,40718.4,3.5,50000,335028.79999999993,11000,30.45716363636363,7.403345454545454
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,43,12 Administrative & Commercial Managers,Management,47,12594,12594,151128,151128,3,50000,503384,29000,17.35806896551724,5.211310344827586
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,37,74 Electrical & Electronic Trades Workers,Unknown Industry,30,4442.64,4442.64,53311.68000000001,53311.68000000001,2,50000,156623.36000000002,10000,15.662336000000002,5.331168000000001
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,26,51 Personal Service Workers,Unknown Industry,54,4542.72,4542.72,54512.64,54512.64,1.5,50000,131768.96,10000,13.176896,5.451264
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42,13 Production & Specialised Services Managers,Unknown Industry,25,5919.200000000001,5919.200000000001,71030.40000000001,71030.40000000001,3,50000,263091.2,15000,17.539413333333336,4.735360000000001
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,32,24 Business & Administration Professionals,Business & Administration,45,8359,8359,100308,100308,2,0,200616,14000,14.329714285714285,7.164857142857143
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,79,13 Production & Specialised Services Managers,Unknown Industry,61,4753.1,0,57037.2,0,2,50000,164074.4,3000,54.69146666666666,19.0124
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,34,21 Science & Engineering Professionals,Science & Engineering,30,6987.76,6987.76,83853.12,83853.12,2,0,167706.24,11000,15.246021818181818,7.623010909090909
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,49,44 Other Clerical Support Workers,Unknown Industry,34,5446.63,5446.63,65359.56,65359.56,3,50000,246078.68,13000,18.92912923076923,5.027658461538461
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,33,24 Business & Administration Professionals,Business & Administration,40,11254,11254,135048,135048,2,50000,320096,21000,15.242666666666667,6.430857142857143
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,46,33 Business & Administration Associate Professionals,Business & Administration,34,6126,6126,73512,73512,3,50000,270536,15000,18.035733333333333,4.9008
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,67,12 Administrative & Commercial Managers,Management,24,8875,4437.5,106500,53250,3.5,50000,422750,14000,30.196428571428573,7.607142857142857
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,66,41 General & Keyboard Clerks,Unknown Industry,40,5347.52,2673.76,64170.23999999999,32085.119999999995,3.5,0,224595.83999999997,8000,28.074479999999998,8.021279999999999
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,58,52 Sales Workers,Unknown Industry,29,4935.68,4935.68,59228.16,59228.16,4,50000,286912.64,12000,23.909386666666666,4.9356800000000005
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51,25 Information & Communications Technology Professionals,Unknown Industry,44,6264.17,6264.17,75170.04000000001,75170.04000000001,4,0,300680.16000000003,15000,20.045344000000004,5.011336000000001
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,46,43 Numerical & Material-Recording Clerks,Clerical Support,30,4343,4343,52116,52116,3,50000,206348,11000,18.75890909090909,4.737818181818182
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,63,24 Business & Administration Professionals,Business & Administration,55,11340,11340,136080,136080,3.5,50000,526280,19000,27.698947368421052,7.162105263157895
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,27,51 Personal Service Workers,Unknown Industry,32,5617.27,5617.27,67407.23999999999,67407.23999999999,1.5,50000,151110.86,11000,13.737350909090909,6.127930909090908
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,62,51 Personal Service Workers,Unknown Industry,36,6927.360000000001,6927.360000000001,83128.32,83128.32,3.5,50000,340949.12,13000,26.226855384615384,6.394486153846154
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41,24 Business & Administration Professionals,Business & Administration,48,7102,7102,85224,85224,3,50000,305672,18000,16.98177777777778,4.734666666666667
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,23,51 Personal Service Workers,Unknown Industry,27,4032.48,4032.48,48389.76,48389.76,1.5,0,72584.64,6000,12.09744,8.064960000000001
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,68,"34 Legal, Social, Cultural & Related Associate Professionals",Unknown Industry,42,6324.54,3162.27,75894.48,37947.24,3.5,0,265630.68,9000,29.51452,8.43272
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,59,33 Business & Administration Associate Professionals,Business & Administration,53,7755,7755,93060,93060,4,0,372240,15000,24.816,6.204
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,46,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,23,7069.04,7069.04,84828.48,84828.48,3,50000,304485.44,16000,19.03034,5.30178
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,33,"96 Waste Collection, Recycling & Material Recovery Workers & Other Elementary Workers",Unknown Industry,41,5823.62,5823.62,69883.44,69883.44,2,50000,189766.88,13000,14.597452307692308,5.3756492307692305
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,58,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,42,10022.4,10022.4,120268.8,120268.8,4,0,481075.2,20000,24.05376,6.01344
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,80,13 Production & Specialised Services Managers,Unknown Industry,47,6141,0,73692,0,2,50000,197384,4000,49.346,18.423
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,70,36 Teaching Associate Professionals,Unknown Industry,27,7086.799999999999,0,85041.59999999999,0,2,50000,220083.19999999998,7000,31.44045714285714,12.1488
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,65,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,26,10184.4,5092.200000000001,122212.80000000002,61106.40000000001,3.5,50000,477744.80000000005,17000,28.10263529411765,7.188988235294119
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,53,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,45,9287.73,9287.73,111452.76,111452.76,4,50000,495811.04,23000,21.557001739130435,4.845772173913043
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,67,13 Production & Specialised Services Managers,Unknown Industry,42,6466.400000000001,3233.2000000000003,77596.8,38798.4,3.5,0,271588.8,9000,30.17653333333333,8.621866666666667
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,58,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,42,11306.24,11306.24,135674.88,135674.88,4,50000,592699.52,25000,23.7079808,5.4269952
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,62,21 Science & Engineering Professionals,Science & Engineering,43,7509.48,7509.48,90113.76,90113.76,3.5,0,315398.16,12000,26.283179999999998,7.50948
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,71,83 Drivers & Mobile Machinery Operators,Unknown Industry,33,6631.23,0,79574.76,0,2,0,159149.52,5000,31.829904,15.914952
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,61,43 Numerical & Material-Recording Clerks,Clerical Support,42,3275,3275,39300,39300,3.5,50000,187550,7000,26.792857142857144,5.614285714285714
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,40,33 Business & Administration Associate Professionals,Business & Administration,42,5793,5793,69516,69516,3,50000,258548,16000,16.15925,4.34475
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,53,12 Administrative & Commercial Managers,Management,32,8567,8567,102804,102804,4,50000,461216,22000,20.964363636363636,4.672909090909091
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,18,33 Business & Administration Associate Professionals,Business & Administration,58,6371,6371,76452,76452,1.5,0,114678,9000,12.742,8.494666666666667
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55,41 General & Keyboard Clerks,Unknown Industry,44,3780,3780,45360,45360,4,0,181440,8000,22.68,5.67
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48,54 Protective Services Workers,Unknown Industry,28,6953.74,6953.74,83444.88,83444.88,3,50000,300334.64,16000,18.770915000000002,5.215305
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,23,91 Cleaners & Related Workers,Unknown Industry,46,3938.55,3938.55,47262.6,47262.6,1.5,50000,120893.9,9000,13.432655555555556,5.251399999999999
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,59,33 Business & Administration Associate Professionals,Business & Administration,30,7102,7102,85224,85224,4,0,340896,14000,24.349714285714285,6.087428571428571
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,68,83 Drivers & Mobile Machinery Operators,Unknown Industry,47,6165.839999999999,3082.92,73990.07999999999,36995.03999999999,3.5,0,258965.27999999997,8000,32.370659999999994,9.248759999999999
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,57,74 Electrical & Electronic Trades Workers,Unknown Industry,51,6784.34,6784.34,81412.08,81412.08,4,50000,375648.32,16000,23.47802,5.088255
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,46,43 Numerical & Material-Recording Clerks,Clerical Support,31,4296,4296,51552,51552,3,50000,204656,11000,18.605090909090908,4.686545454545454
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,30,83 Drivers & Mobile Machinery Operators,Unknown Industry,49,4639,4639,55668,55668,2,50000,161336,11000,14.66690909090909,5.060727272727273
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38,51 Personal Service Workers,Unknown Industry,44,5931.360000000001,5931.360000000001,71176.32,71176.32,2,50000,192352.64,12000,16.029386666666667,5.931360000000001
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,33,24 Business & Administration Professionals,Business & Administration,48,11766,11766,141192,141192,2,50000,332384,22000,15.108363636363636,6.417818181818181
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,47,24 Business & Administration Professionals,Business & Administration,58,8132,8132,97584,97584,3,0,292752,16000,18.297,6.099
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,38,51 Personal Service Workers,Unknown Industry,37,6307.200000000001,6307.200000000001,75686.40000000001,75686.40000000001,2,50000,201372.80000000002,12000,16.781066666666668,6.307200000000001
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,24,22 Health Professionals,Unknown Industry,32,3786.32,3786.32,45435.84,45435.84,1.5,50000,118153.76,9000,13.128195555555555,5.048426666666666
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,59,13 Production & Specialised Services Managers,Unknown Industry,31,5656.650000000001,5656.650000000001,67879.8,67879.8,4,0,271519.2,11000,24.683563636363637,6.170890909090909
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,84,33 Business & Administration Associate Professionals,Business & Administration,31,5976,0,71712,0,2,0,143424,2000,71.712,35.856
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48,33 Business & Administration Associate Professionals,Business & Administration,39,6128,6128,73536,73536,3,50000,270608,14000,19.329142857142855,5.252571428571429
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,29,24 Business & Administration Professionals,Business & Administration,43,8105,8105,97260,97260,1.5,0,145890,10000,14.589,9.726
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,63,X1 - X5 Workers Not Elsewhere Classified,Unknown Industry,42,7248.5,7248.5,86982,86982,3.5,50000,354437,13000,27.264384615384614,6.6909230769230765
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,18,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,48,7436.88,7436.88,89242.56,89242.56,1.5,50000,183863.84,15000,12.257589333333334,5.949504
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,33,"96 Waste Collection, Recycling & Material Recovery Workers & Other Elementary Workers",Unknown Industry,40,4186.95,4186.95,50243.4,50243.4,2,50000,150486.8,10000,15.04868,5.0243400000000005
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,59,13 Production & Specialised Services Managers,Unknown Industry,54,6412.59,6412.59,76951.08,76951.08,4,0,307804.32,13000,23.677255384615385,5.919313846153846
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,68,"75 Food Processing, Woodworking, Garment, Leather & Other Craft & Related Trades Workers",Unknown Industry,37,5629.02,2814.51,67548.23999999999,33774.119999999995,3.5,50000,286418.83999999997,9000,31.82431555555555,7.505359999999999
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,36,21 Science & Engineering Professionals,Science & Engineering,67,6768.1,6768.1,81217.20000000001,81217.20000000001,2,50000,212434.40000000002,14000,15.173885714285715,5.801228571428572
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,31,23 Teaching & Training Professionals,Education,46,4447.03,4447.03,53364.36,53364.36,2,0,106728.72,7000,15.24696,7.62348
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33,33 Business & Administration Associate Professionals,Business & Administration,31,7593,7593,91116,91116,2,50000,232232,16000,14.5145,5.69475
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,81,12 Administrative & Commercial Managers,Management,29,11521,0,138252,0,2,0,276504,5000,55.3008,27.6504
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,58,12 Administrative & Commercial Managers,Management,44,11560,11560,138720,138720,4,50000,604880,25000,24.1952,5.5488
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,35,24 Business & Administration Professionals,Business & Administration,37,11494,11494,137928,137928,2,0,275856,18000,15.325333333333333,7.6626666666666665
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,75,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,47,10560.35,0,126724.2,0,2,0,253448.4,6000,42.2414,21.1207
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,87,42 Customer Services Officers & Clerks,Customer Service,44,4988,0,59856,0,2,50000,169712,2000,84.856,29.928
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,76,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,39,12329.7,0,147956.4,0,2,50000,345912.8,8000,43.2391,18.49455
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,66,52 Sales Workers,Unknown Industry,31,4615.839999999999,2307.92,55390.07999999999,27695.039999999997,3.5,50000,243865.27999999997,8000,30.483159999999994,6.923759999999999
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,57,33 Business & Administration Associate Professionals,Business & Administration,24,6888,6888,82656,82656,4,50000,380624,16000,23.789,5.166
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,44,36 Teaching Associate Professionals,Unknown Industry,35,6718.02,6718.02,80616.24,80616.24,3,50000,291848.72000000003,16000,18.240545,5.038515
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,81,24 Business & Administration Professionals,Business & Administration,48,11297,0,135564,0,2,50000,321128,6000,53.52133333333333,22.594
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,64,91 Cleaners & Related Workers,Unknown Industry,42,5752.62,2876.31,69031.44,34515.72,3.5,0,241610.04,9000,26.845560000000003,7.67016
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,83,33 Business & Administration Associate Professionals,Business & Administration,27,5500,0,66000,0,2,50000,182000,3000,60.666666666666664,22
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,81,"96 Waste Collection, Recycling & Material Recovery Workers & Other Elementary Workers",Unknown Industry,41,8354.83,0,100257.96,0,2,50000,250515.92,5000,50.103184000000006,20.051592000000003
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,54,81 Stationary Plant & Machine Operators,Unknown Industry,43,7165.96,7165.96,85991.52,85991.52,4,50000,393966.08,18000,21.887004444444447,4.777306666666667
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28,39 Other Associate Professionals Not Elsewhere Classified,Unknown Industry,31,3474.1,3474.1,41689.2,41689.2,1.5,50000,112533.79999999999,8000,14.066724999999998,5.21115
