wealth - salary,wealth - investment gain,wealth - rental income,wealth - business revenue,wealth - inheritance,wealth - others,fund - salary,fund - investment gain,fund - rental income,fund - business revenue,fund - inheritance,fund - others,Age,Occupation,Industry,speed_of_payment,Income,Adjusted Income,Annual Income,Adjusted Annual Income,Income Multiplier Based on Age,Wealth Indicator,Net Worth,Proposed Subscription Amount,Net Worth / Total Commitment,Income / Total Commitment,Risk Score,Will Default
False,True,False,False,False,False,True,False,False,False,False,False,55,13 Production & Specialised Services Managers,Unknown Industry,29,4901.25,4901.25,58815.0,58815.0,4.0,50000,285260.0,13000,21.943076923076923,4.524230769230769,223,True
False,False,False,True,False,False,True,False,False,False,False,False,35,24 Business & Administration Professionals,Business & Administration,29,10928.0,10928.0,131136.0,131136.0,2.0,50000,312272.0,20000,15.6136,6.5568,223,True
False,False,True,False,False,False,False,False,True,False,False,False,53,83 Drivers & Mobile Machinery Operators,Unknown Industry,22,4974.12,4974.12,59689.44,59689.44,4.0,50000,288757.76,14000,20.625554285714287,4.2635314285714285,223,True
False,False,False,True,False,False,True,False,False,False,False,False,57,24 Business & Administration Professionals,Business & Administration,28,8069.0,8069.0,96828.0,96828.0,4.0,50000,437312.0,19000,23.01642105263158,5.096210526315789,223,True
False,False,False,True,False,False,False,False,False,True,False,False,57,33 Business & Administration Associate Professionals,Business & Administration,24,6888.0,6888.0,82656.0,82656.0,4.0,50000,380624.0,16000,23.789,5.166,223,True
False,False,False,True,False,False,True,False,False,False,False,False,52,33 Business & Administration Associate Professionals,Business & Administration,28,7620.0,7620.0,91440.0,91440.0,4.0,50000,415760.0,20000,20.788,4.572,223,True
True,False,False,False,False,False,True,False,False,False,False,False,67,12 Administrative & Commercial Managers,Management,27,9164.0,4582.0,109968.0,54984.0,3.5,0,384888.0,13000,29.60676923076923,8.459076923076923,223,True
True,False,False,False,False,False,True,False,False,False,False,False,81,12 Administrative & Commercial Managers,Management,29,11521.0,0.0,138252.0,0.0,2.0,0,276504.0,5000,55.3008,27.6504,223,True
False,True,False,False,False,False,True,False,False,False,False,False,29,12 Administrative & Commercial Managers,Management,26,10991.0,10991.0,131892.0,131892.0,1.5,50000,247838.0,18000,13.768777777777778,7.327333333333334,223,True
False,False,False,False,True,False,False,False,True,False,False,False,45,83 Drivers & Mobile Machinery Operators,Unknown Industry,32,6686.099999999999,6686.099999999999,80233.2,80233.2,3.0,50000,290699.6,16000,18.168725,5.014575,225,True
False,True,False,False,False,False,False,False,False,False,True,False,73,41 General & Keyboard Clerks,Unknown Industry,34,8478.47,0.0,101741.63999999998,0.0,2.0,50000,253483.27999999997,7000,36.21189714285714,14.534519999999995,225,True
False,True,False,False,False,False,False,True,False,False,False,False,46,33 Business & Administration Associate Professionals,Business & Administration,34,6126.0,6126.0,73512.0,73512.0,3.0,50000,270536.0,15000,18.035733333333333,4.9008,225,True
False,True,False,False,False,False,True,False,False,False,False,False,68,23 Teaching & Training Professionals,Education,40,7912.919999999999,3956.46,94955.04,47477.52,3.5,50000,382342.64,12000,31.861886666666663,7.91292,225,True
False,False,True,False,False,False,False,False,True,False,False,False,72,41 General & Keyboard Clerks,Unknown Industry,37,8358.119999999999,0.0,100297.44,0.0,2.0,50000,250594.88,7000,35.79926857142857,14.328205714285714,225,True
False,True,False,False,False,False,False,True,False,False,False,False,74,21 Science & Engineering Professionals,Science & Engineering,35,7935.84,0.0,95230.08,0.0,2.0,50000,240460.16,6000,40.07669333333333,15.87168,225,True
False,False,True,False,False,False,True,False,False,False,False,False,42,54 Protective Services Workers,Unknown Industry,36,5695.200000000001,5695.200000000001,68342.40000000001,68342.40000000001,3.0,50000,255027.2,15000,17.001813333333335,4.55616,225,True
False,True,False,False,False,False,True,False,False,False,False,False,64,33 Business & Administration Associate Professionals,Business & Administration,36,7155.0,3577.5,85860.0,42930.0,3.5,50000,350510.0,13000,26.962307692307693,6.604615384615385,225,True
False,True,False,False,False,False,True,False,False,False,False,False,63,13 Production & Specialised Services Managers,Unknown Industry,31,6582.17,6582.17,78986.04000000001,78986.04000000001,3.5,50000,326451.14,12000,27.204261666666667,6.5821700000000005,225,True
False,True,False,False,False,False,True,False,False,False,False,False,62,22 Health Professionals,Unknown Industry,39,5183.64,5183.64,62203.68000000001,62203.68000000001,3.5,50000,267712.88,10000,26.771288,6.220368000000001,225,True
False,True,False,False,False,False,True,False,False,False,False,False,44,83 Drivers & Mobile Machinery Operators,Unknown Industry,32,5625.900000000001,5625.900000000001,67510.8,67510.8,3.0,50000,252532.4,14000,18.038028571428573,4.8222000000000005,225,True
False,True,False,False,False,False,False,True,False,False,False,False,62,24 Business & Administration Professionals,Business & Administration,40,7538.0,7538.0,90456.0,90456.0,3.5,50000,366596.0,14000,26.18542857142857,6.461142857142857,225,True
False,False,False,True,False,False,False,False,False,False,False,True,46,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,31,7881.039999999999,7881.039999999999,94572.47999999998,94572.47999999998,3.0,50000,333717.43999999994,18000,18.539857777777776,5.2540266666666655,225,True
False,False,False,False,True,False,False,False,False,False,True,False,65,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,35,7094.250000000001,3547.1250000000005,85131.00000000001,42565.50000000001,3.5,50000,347958.50000000006,12000,28.996541666666673,7.0942500000000015,225,True
True,False,False,False,False,False,True,False,False,False,False,False,47,24 Business & Administration Professionals,Business & Administration,38,9105.0,9105.0,109260.0,109260.0,3.0,0,327780.0,17000,19.281176470588235,6.4270588235294115,225,True
False,False,False,False,True,False,True,False,False,False,False,False,38,12 Administrative & Commercial Managers,Management,35,9063.0,9063.0,108756.0,108756.0,2.0,50000,267512.0,17000,15.736,6.397411764705883,225,True
False,False,False,False,True,False,False,True,False,False,False,False,50,83 Drivers & Mobile Machinery Operators,Unknown Industry,40,6759.599999999999,6759.599999999999,81115.2,81115.2,4.0,50000,374460.8,19000,19.708463157894737,4.269221052631579,225,True
False,True,False,False,False,False,False,False,False,False,False,True,80,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,36,6775.5,0.0,81306.0,0.0,2.0,50000,212612.0,4000,53.153,20.3265,225,True
False,True,False,False,False,False,True,False,False,False,False,False,84,"34 Legal, Social, Cultural & Related Associate Professionals",Unknown Industry,46,8685.6,0.0,104227.2,0.0,2.0,50000,258454.4,4000,64.6136,26.0568,227,True
False,False,True,False,False,False,True,False,False,False,False,False,24,12 Administrative & Commercial Managers,Management,55,11804.0,11804.0,141648.0,141648.0,1.5,50000,262472.0,20000,13.1236,7.0824,227,True
False,False,False,True,False,False,False,False,True,False,False,False,53,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,45,9287.73,9287.73,111452.76,111452.76,4.0,50000,495811.04,23000,21.557001739130435,4.845772173913043,227,True
False,False,False,True,False,False,True,False,False,False,False,False,70,12 Administrative & Commercial Managers,Management,51,12411.0,0.0,148932.0,0.0,2.0,50000,347864.0,10000,34.7864,14.8932,227,True
False,True,False,False,False,False,False,True,False,False,False,False,55,54 Protective Services Workers,Unknown Industry,53,6493.75,6493.75,77925.0,77925.0,4.0,50000,361700.0,16000,22.60625,4.8703125,227,True
True,False,False,False,False,False,False,True,False,False,False,False,55,24 Business & Administration Professionals,Business & Administration,45,10626.0,10626.0,127512.0,127512.0,4.0,0,510048.0,23000,22.176,5.544,227,True
False,False,True,False,False,False,False,True,False,False,False,False,65,25 Information & Communications Technology Professionals,Unknown Industry,47,6787.8,3393.9,81453.6,40726.8,3.5,50000,335087.60000000003,12000,27.92396666666667,6.787800000000001,227,True
False,True,False,False,False,False,False,False,False,False,True,False,38,24 Business & Administration Professionals,Business & Administration,51,10232.0,10232.0,122784.0,122784.0,2.0,50000,295568.0,18000,16.420444444444446,6.8213333333333335,227,True
False,False,True,False,False,False,True,False,False,False,False,False,56,24 Business & Administration Professionals,Business & Administration,48,8316.0,8316.0,99792.0,99792.0,4.0,50000,449168.0,20000,22.4584,4.9896,227,True
False,True,False,False,False,False,False,False,True,False,False,False,49,25 Information & Communications Technology Professionals,Unknown Industry,41,6139.21,6139.21,73670.52,73670.52,3.0,50000,271011.56,14000,19.35796857142857,5.26218,227,True
False,True,False,False,False,False,True,False,False,False,False,False,55,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,50,5646.25,5646.25,67755.0,67755.0,4.0,50000,321020.0,14000,22.93,4.839642857142858,227,True
False,True,False,False,False,False,False,False,False,False,True,False,54,81 Stationary Plant & Machine Operators,Unknown Industry,43,7165.96,7165.96,85991.52,85991.52,4.0,50000,393966.08,18000,21.887004444444447,4.777306666666667,227,True
False,True,False,False,False,False,False,False,False,True,False,False,59,23 Teaching & Training Professionals,Education,60,8248.26,8248.26,98979.12,98979.12,4.0,50000,445916.48,18000,24.773137777777777,5.4988399999999995,227,True
False,True,False,False,False,False,True,False,False,False,False,False,37,24 Business & Administration Professionals,Business & Administration,46,11056.0,11056.0,132672.0,132672.0,2.0,50000,315344.0,20000,15.7672,6.6336,227,True
False,True,False,False,False,False,True,False,False,False,False,False,59,33 Business & Administration Associate Professionals,Business & Administration,45,6303.0,6303.0,75636.0,75636.0,4.0,50000,352544.0,14000,25.181714285714285,5.402571428571428,227,True
False,True,False,False,False,False,False,False,False,True,False,False,55,32 Health Associate Professionals,Health,49,7656.25,7656.25,91875.0,91875.0,4.0,50000,417500.0,19000,21.973684210526315,4.8355263157894735,227,True
False,True,False,False,False,False,False,False,True,False,False,False,33,24 Business & Administration Professionals,Business & Administration,48,11766.0,11766.0,141192.0,141192.0,2.0,50000,332384.0,22000,15.108363636363636,6.417818181818181,227,True
False,True,False,False,False,False,False,False,False,False,False,True,61,12 Administrative & Commercial Managers,Management,43,8007.0,8007.0,96084.0,96084.0,3.5,50000,386294.0,15000,25.752933333333335,6.4056,227,True
False,True,False,False,False,False,True,False,False,False,False,False,55,51 Personal Service Workers,Unknown Industry,24,6093.75,6093.75,73125.0,73125.0,4.0,50000,342500.0,15000,22.833333333333332,4.875,228,True
True,False,False,False,False,False,True,False,False,False,False,False,62,21 Science & Engineering Professionals,Science & Engineering,23,7537.200000000001,7537.200000000001,90446.4,90446.4,3.5,0,316562.39999999997,12000,26.3802,7.5372,228,True
True,False,False,False,False,False,True,False,False,False,False,False,47,33 Business & Administration Associate Professionals,Business & Administration,26,7362.0,7362.0,88344.0,88344.0,3.0,0,265032.0,14000,18.930857142857143,6.3102857142857145,228,True
False,True,False,False,False,False,False,False,False,False,False,True,22,21 Science & Engineering Professionals,Science & Engineering,26,7242.240000000001,7242.240000000001,86906.88,86906.88,1.5,50000,180360.32,14000,12.88288,6.207634285714286,228,True
False,False,True,False,False,False,False,True,False,False,False,False,45,13 Production & Specialised Services Managers,Unknown Industry,28,4398.75,4398.75,52785.0,52785.0,3.0,50000,208355.0,11000,18.941363636363636,4.798636363636364,228,True
True,False,False,False,False,False,True,False,False,False,False,False,69,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,30,8573.52,0.0,102882.24,0.0,3.5,0,360087.84,11000,32.73525818181818,9.352930909,228,True
False,True,False,False,False,False,True,False,False,False,False,False,28,21 Science & Engineering Professionals,Science & Engineering,29,7856.66,7856.66,94279.92,94279.92,1.5,50000,191419.88,14000,13.672848571428572,6.73428,228,True
False,True,False,False,False,False,False,False,True,False,False,False,58,52 Sales Workers,Unknown Industry,27,6608.64,6608.64,79303.68000000001,79303.68000000001,4.0,50000,367214.72,15000,24.480981333333336,5.286912000000001,228,True
False,True,False,False,False,False,False,False,True,False,False,False,77,13 Production & Specialised Services Managers,Unknown Industry,25,7938.0,0.0,95256.0,0.0,2.0,50000,240512.0,6000,40.08533333333333,15.876,228,True
False,True,False,False,False,False,True,False,False,False,False,False,23,21 Science & Engineering Professionals,Science & Engineering,28,7320.959999999999,7320.959999999999,87851.51999999999,87851.51999999999,1.5,50000,181777.27999999997,14000,12.984091428571428,6.275108571428571,228,True
False,True,False,False,False,False,True,False,False,False,False,False,56,52 Sales Workers,Unknown Industry,26,6921.18,6921.18,83054.16,83054.16,4.0,50000,382216.64,17000,22.483331764705884,4.885538823529412,228,True
